# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-02-19 04:36:13 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07374000 Mississippi River at Baton Rouge, LA
# -----------------------------------------------------------------------------------
#
# Data provided for site 07374000
#            TS   parameter     Description
#         62512       00010     Temperature, water, degrees Celsius
#         62515       00400     pH, water, unfiltered, field, standard units
#         62516       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#         62518       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd,site_no,datetime,tz_cd,62512_00010,62512_00010_cd,62515_00400,62515_00400_cd,62516_63680,62516_63680_cd,62518_00300,62518_00300_cd
USGS,07374000,2014-11-15 08:00,CST,13.2,A,8.0,A,27.0,A,9.6,A
USGS,07374000,2014-11-15 09:00,CST,13.3,A,8.0,A,36.0,A,9.7,A
USGS,07374000,2014-11-15 10:00,CST,13.3,A,8.0,A,23.0,A,9.7,A
USGS,07374000,2014-11-15 11:00,CST,13.4,A,8.0,A,23.0,A,9.7,A
USGS,07374000,2014-11-15 12:00,CST,13.4,A,8.0,A,21.0,A,9.7,A
USGS,07374000,2014-11-15 13:00,CST,13.4,A,8.0,A,32.0,A,9.7,A
USGS,07374000,2014-11-15 14:00,CST,13.4,A,8.0,A,22.0,A,9.7,A
USGS,07374000,2014-11-15 15:00,CST,13.4,A,8.0,A,26.0,A,9.7,A
USGS,07374000,2014-11-15 16:00,CST,13.4,A,8.0,A,28.0,A,9.7,A
USGS,07374000,2014-11-15 17:00,CST,13.3,A,8.0,A,32.0,A,9.7,A
USGS,07374000,2014-11-15 18:00,CST,13.3,A,8.0,A,23.0,A,9.7,A
USGS,07374000,2014-11-15 19:00,CST,13.2,A,8.0,A,24.0,A,9.7,A
USGS,07374000,2014-11-15 20:00,CST,13.2,A,8.0,A,47.0,A,9.7,A
USGS,07374000,2014-11-15 21:00,CST,13.2,A,8.0,A,26.0,A,9.7,A
USGS,07374000,2014-11-15 22:00,CST,13.2,A,8.0,A,29.0,A,9.7,A
USGS,07374000,2014-11-15 23:00,CST,13.1,A,8.0,A,24.0,A,9.7,A
USGS,07374000,2014-11-16 00:00,CST,13.1,A,8.0,A,24.0,A,9.7,A
USGS,07374000,2014-11-16 01:00,CST,13.1,A,8.0,A,22.0,A,9.7,A
USGS,07374000,2014-11-16 02:00,CST,13.1,A,8.0,A,37.0,A,9.7,A
USGS,07374000,2014-11-16 03:00,CST,13.1,A,8.0,A,25.0,A,9.7,A
USGS,07374000,2014-11-16 04:00,CST,13.0,A,8.0,A,22.0,A,9.8,A
USGS,07374000,2014-11-16 05:00,CST,13.0,A,8.0,A,20.0,A,9.8,A
USGS,07374000,2014-11-16 06:00,CST,13.0,A,8.0,A,25.0,A,9.8,A
USGS,07374000,2014-11-16 07:00,CST,13.0,A,8.0,A,31.0,A,9.8,A
USGS,07374000,2014-11-16 08:00,CST,13.0,A,8.0,A,24.0,A,9.8,A
USGS,07374000,2014-11-16 09:00,CST,13.0,A,8.0,A,33.0,A,9.8,A
USGS,07374000,2014-11-16 10:00,CST,13.1,A,8.0,A,24.0,A,9.8,A
USGS,07374000,2014-11-16 11:00,CST,13.1,A,8.0,A,39.0,A,9.8,A
USGS,07374000,2014-11-16 12:00,CST,13.2,A,8.0,A,27.0,A,9.8,A
USGS,07374000,2014-11-16 13:00,CST,13.2,A,8.0,A,28.0,A,9.8,A
USGS,07374000,2014-11-16 14:00,CST,13.2,A,8.0,A,28.0,A,9.8,A
USGS,07374000,2014-11-16 15:00,CST,13.1,A,8.0,A,32.0,A,9.8,A
USGS,07374000,2014-11-16 16:00,CST,13.1,A,8.0,A,26.0,A,9.8,A
USGS,07374000,2014-11-16 17:00,CST,13.1,A,8.0,A,26.0,A,9.8,A
USGS,07374000,2014-11-16 18:00,CST,13.1,A,8.0,A,26.0,A,9.8,A
USGS,07374000,2014-11-16 19:00,CST,13.1,A,8.0,A,21.0,A,9.8,A
USGS,07374000,2014-11-16 20:00,CST,13.2,A,8.0,A,28.0,A,9.8,A
USGS,07374000,2014-11-16 21:00,CST,13.4,A,8.0,A,40.0,A,9.8,A
USGS,07374000,2014-11-16 22:00,CST,13.3,A,8.0,A,87.0,A,9.7,A
USGS,07374000,2014-11-16 23:00,CST,13.2,A,8.0,A,76.0,A,9.7,A
USGS,07374000,2014-11-17 00:00,CST,13.4,A,8.0,A,65.0,A,9.7,A
USGS,07374000,2014-11-17 01:00,CST,13.3,A,8.0,A,48.0,A,9.7,A
USGS,07374000,2014-11-17 02:00,CST,13.2,A,8.0,A,50.0,A,9.7,A
USGS,07374000,2014-11-17 03:00,CST,13.2,A,8.0,A,44.0,A,9.7,A
USGS,07374000,2014-11-17 04:00,CST,13.2,A,8.0,A,37.0,A,9.8,A
USGS,07374000,2014-11-17 05:00,CST,13.2,A,8.0,A,32.0,A,9.8,A
USGS,07374000,2014-11-17 06:00,CST,13.1,A,8.0,A,29.0,A,9.8,A
USGS,07374000,2014-11-17 07:00,CST,13.0,A,8.0,A,29.0,A,9.8,A
USGS,07374000,2014-11-17 08:00,CST,12.9,A,8.0,A,27.0,A,9.8,A
USGS,07374000,2014-11-17 09:00,CST,12.7,A,8.0,A,26.0,A,9.8,A
USGS,07374000,2014-11-17 10:00,CST,12.6,A,8.0,A,26.0,A,9.9,A
USGS,07374000,2014-11-17 11:00,CST,12.6,A,8.0,A,26.0,A,9.9,A
USGS,07374000,2014-11-17 12:00,CST,12.6,A,8.0,A,27.0,A,9.9,A
USGS,07374000,2014-11-17 13:00,CST,12.6,A,8.0,A,25.0,A,10.0,A
USGS,07374000,2014-11-17 14:00,CST,12.6,A,8.0,A,25.0,A,10.0,A
USGS,07374000,2014-11-17 15:00,CST,12.6,A,8.0,A,24.0,A,10.0,A
USGS,07374000,2014-11-17 16:00,CST,12.5,A,8.0,A,26.0,A,10.0,A
USGS,07374000,2014-11-17 17:00,CST,12.4,A,8.0,A,24.0,A,10.0,A
USGS,07374000,2014-11-17 18:00,CST,12.3,A,8.0,A,29.0,A,10.0,A
USGS,07374000,2014-11-17 19:00,CST,12.2,A,8.0,A,26.0,A,10.0,A
USGS,07374000,2014-11-17 20:00,CST,12.2,A,8.0,A,26.0,A,9.9,A
USGS,07374000,2014-11-17 21:00,CST,12.1,A,8.0,A,31.0,A,10.0,A
USGS,07374000,2014-11-17 22:00,CST,12.0,A,8.0,A,25.0,A,10.0,A
USGS,07374000,2014-11-17 23:00,CST,12.0,A,8.0,A,29.0,A,10.0,A
USGS,07374000,2014-11-18 00:00,CST,11.9,A,8.0,A,24.0,A,10.0,A
USGS,07374000,2014-11-18 01:00,CST,11.9,A,8.0,A,23.0,A,10.0,A
USGS,07374000,2014-11-18 02:00,CST,11.8,A,8.0,A,22.0,A,10.0,A
USGS,07374000,2014-11-18 03:00,CST,11.8,A,8.0,A,23.0,A,10.0,A
USGS,07374000,2014-11-18 04:00,CST,11.7,A,8.0,A,24.0,A,10.0,A
USGS,07374000,2014-11-18 05:00,CST,11.7,A,8.0,A,25.0,A,10.0,A
USGS,07374000,2014-11-18 06:00,CST,11.6,A,8.0,A,24.0,A,10.0,A
USGS,07374000,2014-11-18 07:00,CST,11.5,A,8.0,A,25.0,A,10.0,A
USGS,07374000,2014-11-18 08:00,CST,11.6,A,8.0,A,27.0,A,10.0,A
USGS,07374000,2014-11-18 09:00,CST,11.6,A,8.0,A,26.0,A,10.1,A
USGS,07374000,2014-11-18 10:00,CST,11.6,A,8.0,A,33.0,A,10.1,A
USGS,07374000,2014-11-18 11:00,CST,11.6,A,8.0,A,26.0,A,10.1,A
USGS,07374000,2014-11-18 12:00,CST,11.6,A,8.0,A,36.0,A,10.1,A
USGS,07374000,2014-11-18 13:00,CST,11.6,A,8.0,A,22.0,A,10.2,A
USGS,07374000,2014-11-18 14:00,CST,11.6,A,8.0,A,27.0,A,10.2,A
USGS,07374000,2014-11-18 15:00,CST,11.6,A,8.0,A,35.0,A,10.2,A
USGS,07374000,2014-11-18 16:00,CST,11.6,A,8.0,A,34.0,A,10.2,A
USGS,07374000,2014-11-18 17:00,CST,11.5,A,8.0,A,21.0,A,10.1,A
USGS,07374000,2014-11-18 18:00,CST,11.4,A,8.0,A,25.0,A,10.1,A
USGS,07374000,2014-11-18 19:00,CST,11.4,A,8.0,A,25.0,A,10.1,A
USGS,07374000,2014-11-18 20:00,CST,11.4,A,8.0,A,22.0,A,10.1,A
USGS,07374000,2014-11-18 21:00,CST,11.3,A,8.0,A,25.0,A,10.2,A
USGS,07374000,2014-11-18 22:00,CST,11.3,A,8.0,A,29.0,A,10.2,A
USGS,07374000,2014-11-18 23:00,CST,11.3,A,8.0,A,25.0,A,10.2,A
USGS,07374000,2014-11-19 00:00,CST,11.3,A,8.0,A,25.0,A,10.2,A
USGS,07374000,2014-11-19 01:00,CST,11.3,A,8.0,A,23.0,A,10.2,A
USGS,07374000,2014-11-19 02:00,CST,11.2,A,8.0,A,25.0,A,10.2,A
USGS,07374000,2014-11-19 03:00,CST,11.2,A,8.0,A,27.0,A,10.2,A
USGS,07374000,2014-11-19 04:00,CST,11.2,A,8.0,A,25.0,A,10.2,A
USGS,07374000,2014-11-19 05:00,CST,11.2,A,8.0,A,27.0,A,10.2,A
USGS,07374000,2014-11-19 06:00,CST,11.1,A,8.0,A,26.0,A,10.2,A
USGS,07374000,2014-11-19 07:00,CST,11.1,A,8.0,A,26.0,A,10.2,A
USGS,07374000,2014-11-19 08:00,CST,11.0,A,8.0,A,26.0,A,10.2,A
USGS,07374000,2014-11-19 09:00,CST,11.1,A,8.0,A,29.0,A,10.2,A
USGS,07374000,2014-11-19 10:00,CST,11.1,A,8.0,A,26.0,A,10.2,A
USGS,07374000,2014-11-19 11:00,CST,11.1,A,8.0,A,25.0,A,10.2,A
USGS,07374000,2014-11-19 12:00,CST,11.2,A,8.0,A,25.0,A,10.3,A
USGS,07374000,2014-11-19 13:00,CST,11.2,A,8.0,A,26.0,A,10.3,A
USGS,07374000,2014-11-19 14:00,CST,11.3,A,8.0,A,27.0,A,10.3,A
USGS,07374000,2014-11-19 15:00,CST,11.2,A,8.0,A,28.0,A,10.3,A
USGS,07374000,2014-11-19 16:00,CST,11.2,A,8.0,A,23.0,A,10.3,A
USGS,07374000,2014-11-19 17:00,CST,11.1,A,8.0,A,28.0,A,10.3,A
USGS,07374000,2014-11-19 18:00,CST,11.1,A,8.0,A,,,10.3,A
USGS,07374000,2014-11-19 19:00,CST,11.0,A,8.0,A,27.0,A,10.3,A
USGS,07374000,2014-11-19 20:00,CST,11.0,A,8.0,A,26.0,A,10.3,A
USGS,07374000,2014-11-19 21:00,CST,11.0,A,8.0,A,29.0,A,10.3,A
USGS,07374000,2014-11-19 22:00,CST,11.0,A,8.0,A,30.0,A,10.3,A
USGS,07374000,2014-11-19 23:00,CST,10.9,A,8.0,A,28.0,A,10.3,A
USGS,07374000,2014-11-20 00:00,CST,10.9,A,8.0,A,24.0,A,10.3,A
USGS,07374000,2014-11-20 01:00,CST,10.9,A,8.0,A,31.0,A,10.3,A
USGS,07374000,2014-11-20 02:00,CST,10.9,A,8.0,A,33.0,A,10.3,A
USGS,07374000,2014-11-20 03:00,CST,10.9,A,8.0,A,27.0,A,10.3,A
USGS,07374000,2014-11-20 04:00,CST,10.9,A,8.0,A,26.0,A,10.3,A
USGS,07374000,2014-11-20 05:00,CST,10.8,A,8.0,A,34.0,A,10.3,A
USGS,07374000,2014-11-20 06:00,CST,10.8,A,8.0,A,32.0,A,10.3,A
USGS,07374000,2014-11-20 07:00,CST,10.8,A,8.0,A,33.0,A,10.3,A
USGS,07374000,2014-11-20 08:00,CST,10.8,A,8.0,A,27.0,A,10.3,A
USGS,07374000,2014-11-20 09:00,CST,10.8,A,8.0,A,28.0,A,10.3,A
USGS,07374000,2014-11-20 10:00,CST,10.9,A,8.0,A,34.0,A,10.3,A
USGS,07374000,2014-11-20 11:00,CST,10.9,A,8.0,A,28.0,A,10.3,A
USGS,07374000,2014-11-20 12:00,CST,10.9,A,8.0,A,30.0,A,10.3,A
USGS,07374000,2014-11-20 13:00,CST,11.0,A,8.0,A,36.0,A,10.3,A
USGS,07374000,2014-11-20 14:00,CST,10.9,A,8.0,A,31.0,A,10.3,A
USGS,07374000,2014-11-20 15:00,CST,10.9,A,8.0,A,32.0,A,10.3,A
USGS,07374000,2014-11-20 16:00,CST,10.9,A,8.0,A,27.0,A,10.3,A
USGS,07374000,2014-11-20 17:00,CST,10.8,A,8.0,A,26.0,A,10.3,A
USGS,07374000,2014-11-20 19:00,CST,10.8,A,8.0,A,29.0,A,10.3,A
USGS,07374000,2014-11-20 20:00,CST,10.8,A,8.0,A,30.0,A,10.3,A
USGS,07374000,2014-11-20 21:00,CST,10.7,A,8.0,A,35.0,A,10.4,A
USGS,07374000,2014-11-20 22:00,CST,10.7,A,8.0,A,28.0,A,10.4,A
USGS,07374000,2014-11-20 23:00,CST,10.7,A,8.0,A,31.0,A,10.4,A
USGS,07374000,2014-11-21 00:00,CST,10.7,A,8.0,A,27.0,A,10.4,A
USGS,07374000,2014-11-21 01:00,CST,10.7,A,8.0,A,28.0,A,10.4,A
USGS,07374000,2014-11-21 02:00,CST,10.7,A,8.0,A,27.0,A,10.4,A
USGS,07374000,2014-11-21 03:00,CST,10.6,A,8.0,A,41.0,A,10.4,A
USGS,07374000,2014-11-21 04:00,CST,10.6,A,8.0,A,28.0,A,10.4,A
USGS,07374000,2014-11-21 05:00,CST,10.6,A,8.0,A,23.0,A,10.4,A
USGS,07374000,2014-11-21 06:00,CST,10.6,A,8.0,A,24.0,A,10.4,A
USGS,07374000,2014-11-21 07:00,CST,10.6,A,8.0,A,30.0,A,10.4,A
USGS,07374000,2014-11-21 08:00,CST,10.6,A,8.0,A,29.0,A,10.4,A
USGS,07374000,2014-11-21 09:00,CST,10.6,A,8.0,A,30.0,A,10.4,A
USGS,07374000,2014-11-21 10:00,CST,10.7,A,8.0,A,31.0,A,10.5,A
USGS,07374000,2014-11-21 11:00,CST,10.8,A,8.0,A,29.0,A,10.4,A
USGS,07374000,2014-11-21 12:00,CST,10.8,A,8.0,A,32.0,A,10.5,A
USGS,07374000,2014-11-21 13:00,CST,10.8,A,8.0,A,27.0,A,10.5,A
USGS,07374000,2014-11-21 14:00,CST,10.8,A,8.0,A,36.0,A,10.5,A
USGS,07374000,2014-11-21 15:00,CST,10.8,A,8.0,A,26.0,A,10.5,A
USGS,07374000,2014-11-21 16:00,CST,10.8,A,8.0,A,31.0,A,10.5,A
USGS,07374000,2014-11-21 17:00,CST,10.7,A,8.0,A,33.0,A,10.5,A
USGS,07374000,2014-11-21 18:00,CST,10.7,A,8.0,A,37.0,A,10.5,A
USGS,07374000,2014-11-21 19:00,CST,10.7,A,8.0,A,38.0,A,10.5,A
USGS,07374000,2014-11-21 20:00,CST,10.7,A,8.0,A,42.0,A,10.5,A
USGS,07374000,2014-11-21 21:00,CST,10.7,A,8.0,A,32.0,A,10.5,A
USGS,07374000,2014-11-21 22:00,CST,10.7,A,8.0,A,35.0,A,10.5,A
USGS,07374000,2014-11-21 23:00,CST,10.7,A,8.0,A,29.0,A,10.5,A
USGS,07374000,2014-11-22 00:00,CST,10.7,A,8.0,A,33.0,A,10.5,A
USGS,07374000,2014-11-22 01:00,CST,10.7,A,8.0,A,34.0,A,10.5,A
USGS,07374000,2014-11-22 02:00,CST,10.6,A,8.0,A,31.0,A,10.5,A
USGS,07374000,2014-11-22 03:00,CST,10.6,A,8.0,A,31.0,A,10.5,A
USGS,07374000,2014-11-22 04:00,CST,10.6,A,8.0,A,30.0,A,10.5,A
USGS,07374000,2014-11-22 05:00,CST,10.6,A,8.0,A,33.0,A,10.5,A
USGS,07374000,2014-11-22 06:00,CST,10.6,A,8.0,A,31.0,A,10.5,A
USGS,07374000,2014-11-22 07:00,CST,10.6,A,8.0,A,31.0,A,10.5,A
USGS,07374000,2014-11-22 08:00,CST,10.6,A,8.0,A,32.0,A,10.5,A
USGS,07374000,2014-11-22 09:00,CST,10.6,A,8.0,A,31.0,A,10.5,A
USGS,07374000,2014-11-22 10:00,CST,10.6,A,8.0,A,33.0,A,10.5,A
USGS,07374000,2014-11-22 11:00,CST,10.6,A,8.0,A,33.0,A,10.5,A
USGS,07374000,2014-11-22 12:00,CST,10.7,A,8.0,A,28.0,A,10.5,A
USGS,07374000,2014-11-22 13:00,CST,10.7,A,8.0,A,32.0,A,10.5,A
USGS,07374000,2014-11-22 14:00,CST,10.7,A,8.0,A,31.0,A,10.5,A
USGS,07374000,2014-11-22 15:00,CST,10.8,A,8.0,A,33.0,A,10.5,A
USGS,07374000,2014-11-22 16:00,CST,10.8,A,8.0,A,37.0,A,10.5,A
USGS,07374000,2014-11-22 17:00,CST,10.7,A,8.0,A,30.0,A,10.5,A
USGS,07374000,2014-11-22 18:00,CST,10.7,A,8.0,A,35.0,A,10.5,A
USGS,07374000,2014-11-22 19:00,CST,10.7,A,8.0,A,29.0,A,10.5,A
USGS,07374000,2014-11-22 20:00,CST,10.7,A,8.0,A,31.0,A,10.5,A
USGS,07374000,2014-11-22 21:00,CST,10.8,A,8.0,A,29.0,A,10.5,A
USGS,07374000,2014-11-22 22:00,CST,10.8,A,8.0,A,27.0,A,10.5,A
USGS,07374000,2014-11-22 23:00,CST,10.8,A,8.0,A,33.0,A,10.5,A
USGS,07374000,2014-11-23 00:00,CST,10.7,A,8.0,A,30.0,A,10.5,A
USGS,07374000,2014-11-23 01:00,CST,10.8,A,8.0,A,22.0,A,10.5,A
USGS,07374000,2014-11-23 02:00,CST,10.8,A,8.0,A,23.0,A,10.5,A
USGS,07374000,2014-11-23 03:00,CST,10.7,A,8.0,A,26.0,A,10.5,A
USGS,07374000,2014-11-23 04:00,CST,10.8,A,8.0,A,37.0,A,10.5,A
USGS,07374000,2014-11-23 05:00,CST,10.8,A,8.0,A,27.0,A,10.5,A
USGS,07374000,2014-11-23 06:00,CST,10.8,A,8.0,A,22.0,A,10.5,A
USGS,07374000,2014-11-23 07:00,CST,10.8,A,8.0,A,29.0,A,10.5,A
USGS,07374000,2014-11-23 08:00,CST,10.8,A,8.0,A,28.0,A,10.5,A
USGS,07374000,2014-11-23 09:00,CST,10.8,A,8.0,A,29.0,A,10.5,A
USGS,07374000,2014-11-23 10:00,CST,10.8,A,8.0,A,27.0,A,10.5,A
USGS,07374000,2014-11-23 11:00,CST,10.9,A,8.0,A,27.0,A,10.5,A
USGS,07374000,2014-11-23 12:00,CST,10.9,A,8.0,A,28.0,A,10.5,A
USGS,07374000,2014-11-23 13:00,CST,10.9,A,8.0,A,27.0,A,10.5,A
USGS,07374000,2014-11-23 14:00,CST,11.0,A,8.0,A,28.0,A,10.5,A
USGS,07374000,2014-11-23 15:00,CST,11.0,A,8.0,A,24.0,A,10.6,A
USGS,07374000,2014-11-23 16:00,CST,11.0,A,8.0,A,24.0,A,10.6,A
USGS,07374000,2014-11-23 17:00,CST,11.0,A,8.0,A,21.0,A,10.6,A
USGS,07374000,2014-11-23 19:00,CST,10.9,A,8.0,A,26.0,A,10.6,A
USGS,07374000,2014-11-23 21:00,CST,10.9,A,8.0,A,25.0,A,10.6,A
USGS,07374000,2014-11-23 22:00,CST,10.9,A,8.0,A,25.0,A,10.6,A
USGS,07374000,2014-11-23 23:00,CST,10.9,A,8.0,A,24.0,A,10.6,A
USGS,07374000,2014-11-24 00:00,CST,10.9,A,8.0,A,23.0,A,10.6,A
USGS,07374000,2014-11-24 01:00,CST,10.9,A,8.0,A,20.0,A,10.6,A
USGS,07374000,2014-11-24 02:00,CST,10.9,A,8.0,A,24.0,A,10.6,A
USGS,07374000,2014-11-24 03:00,CST,10.9,A,8.0,A,23.0,A,10.5,A
USGS,07374000,2014-11-24 04:00,CST,10.9,A,8.0,A,21.0,A,10.5,A
USGS,07374000,2014-11-24 05:00,CST,10.9,A,8.0,A,19.0,A,10.5,A
USGS,07374000,2014-11-24 06:00,CST,10.9,A,8.0,A,19.0,A,10.5,A
USGS,07374000,2014-11-24 07:00,CST,10.8,A,8.0,A,23.0,A,10.5,A
USGS,07374000,2014-11-24 08:00,CST,10.8,A,8.0,A,22.0,A,10.6,A
USGS,07374000,2014-11-24 09:00,CST,10.9,A,8.0,A,21.0,A,10.6,A
USGS,07374000,2014-11-24 10:00,CST,10.9,A,8.0,A,22.0,A,10.6,A
USGS,07374000,2014-11-24 11:00,CST,10.9,A,8.0,A,19.0,A,10.6,A
USGS,07374000,2014-11-24 12:00,CST,10.9,A,8.0,A,27.0,A,10.6,A
USGS,07374000,2014-11-24 13:00,CST,11.1,A,8.0,A,39.0,A,10.7,A
USGS,07374000,2014-11-24 14:00,CST,11.2,A,8.0,A,22.0,A,10.7,A
USGS,07374000,2014-11-24 15:00,CST,11.1,A,8.0,A,26.0,A,10.7,A
USGS,07374000,2014-11-24 16:00,CST,11.1,A,8.0,A,25.0,A,10.7,A
USGS,07374000,2014-11-24 17:00,CST,11.0,A,8.0,A,19.0,A,10.7,A
USGS,07374000,2014-11-24 18:00,CST,10.9,A,8.0,A,22.0,A,10.6,A
USGS,07374000,2014-11-24 19:00,CST,10.9,A,8.0,A,21.0,A,10.6,A
USGS,07374000,2014-11-24 20:00,CST,10.9,A,8.0,A,22.0,A,10.6,A
USGS,07374000,2014-11-24 21:00,CST,10.8,A,8.0,A,21.0,A,10.6,A
USGS,07374000,2014-11-24 22:00,CST,10.8,A,8.0,A,24.0,A,10.6,A
USGS,07374000,2014-11-24 23:00,CST,10.8,A,8.0,A,23.0,A,10.6,A
USGS,07374000,2014-11-25 00:00,CST,10.8,A,8.0,A,23.0,A,10.6,A
USGS,07374000,2014-11-25 01:00,CST,10.8,A,8.0,A,19.0,A,10.6,A
USGS,07374000,2014-11-25 02:00,CST,10.8,A,8.0,A,29.0,A,10.6,A
USGS,07374000,2014-11-25 03:00,CST,10.8,A,8.0,A,16.0,A,10.6,A
USGS,07374000,2014-11-25 04:00,CST,10.8,A,8.0,A,18.0,A,10.6,A
USGS,07374000,2014-11-25 05:00,CST,10.8,A,8.0,A,20.0,A,10.6,A
USGS,07374000,2014-11-25 06:00,CST,10.8,A,8.0,A,17.0,A,10.6,A
USGS,07374000,2014-11-25 07:00,CST,10.7,A,8.0,A,19.0,A,10.6,A
USGS,07374000,2014-11-25 08:00,CST,10.7,A,8.0,A,20.0,A,10.7,A
USGS,07374000,2014-11-25 09:00,CST,10.7,A,8.0,A,26.0,A,10.7,A
USGS,07374000,2014-11-25 10:00,CST,10.7,A,8.0,A,24.0,A,10.7,A
USGS,07374000,2014-11-25 11:00,CST,10.7,A,8.0,A,30.0,A,10.7,A
USGS,07374000,2014-11-25 12:00,CST,10.8,A,8.0,A,21.0,A,10.7,A
USGS,07374000,2014-11-25 13:00,CST,10.8,A,8.0,A,22.0,A,10.7,A
USGS,07374000,2014-11-25 14:00,CST,10.7,A,8.0,A,22.0,A,10.7,A
USGS,07374000,2014-11-25 15:00,CST,10.7,A,8.0,A,25.0,A,10.7,A
USGS,07374000,2014-11-25 16:00,CST,10.7,A,8.0,A,22.0,A,10.7,A
USGS,07374000,2014-11-25 17:00,CST,10.6,A,8.0,A,21.0,A,10.7,A
USGS,07374000,2014-11-25 18:00,CST,10.6,A,8.0,A,20.0,A,10.7,A
USGS,07374000,2014-11-25 19:00,CST,10.6,A,8.0,A,18.0,A,10.7,A
USGS,07374000,2014-11-25 20:00,CST,10.6,A,8.0,A,22.0,A,10.7,A
USGS,07374000,2014-11-25 21:00,CST,10.6,A,8.0,A,18.0,A,10.7,A
USGS,07374000,2014-11-25 22:00,CST,10.6,A,8.0,A,21.0,A,10.7,A
USGS,07374000,2014-11-25 23:00,CST,10.6,A,8.0,A,19.0,A,10.7,A
USGS,07374000,2014-11-26 00:00,CST,10.6,A,8.0,A,19.0,A,10.7,A
USGS,07374000,2014-11-26 01:00,CST,10.6,A,8.0,A,19.0,A,10.7,A
USGS,07374000,2014-11-26 02:00,CST,10.5,A,8.0,A,20.0,A,10.7,A
USGS,07374000,2014-11-26 03:00,CST,10.5,A,8.0,A,26.0,A,10.7,A
USGS,07374000,2014-11-26 04:00,CST,10.5,A,8.0,A,21.0,A,10.7,A
USGS,07374000,2014-11-26 05:00,CST,10.5,A,8.0,A,22.0,A,10.7,A
USGS,07374000,2014-11-26 06:00,CST,10.4,A,8.0,A,,,10.7,A
USGS,07374000,2014-11-26 07:00,CST,10.4,A,8.0,A,24.0,A,10.7,A
USGS,07374000,2014-11-26 08:00,CST,10.4,A,8.0,A,20.0,A,10.7,A
USGS,07374000,2014-11-26 09:00,CST,10.4,A,8.0,A,24.0,A,10.7,A
USGS,07374000,2014-11-26 10:00,CST,10.5,A,8.0,A,21.0,A,10.7,A
USGS,07374000,2014-11-26 11:00,CST,10.6,A,8.0,A,19.0,A,10.8,A
USGS,07374000,2014-11-26 12:00,CST,10.6,A,8.0,A,24.0,A,10.8,A
USGS,07374000,2014-11-26 13:00,CST,10.6,A,8.0,A,34.0,A,10.8,A
USGS,07374000,2014-11-26 14:00,CST,10.6,A,8.0,A,23.0,A,10.8,A
USGS,07374000,2014-11-26 15:00,CST,10.6,A,8.0,A,20.0,A,10.8,A
USGS,07374000,2014-11-26 16:00,CST,10.6,A,8.0,A,21.0,A,10.8,A
USGS,07374000,2014-11-26 17:00,CST,10.5,A,8.0,A,19.0,A,10.8,A
USGS,07374000,2014-11-26 18:00,CST,10.5,A,8.0,A,19.0,A,10.8,A
USGS,07374000,2014-11-26 19:00,CST,10.4,A,8.0,A,18.0,A,10.8,A
USGS,07374000,2014-11-26 20:00,CST,10.4,A,8.0,A,41.0,A,10.8,A
USGS,07374000,2014-11-26 21:00,CST,10.4,A,8.0,A,22.0,A,10.8,A
USGS,07374000,2014-11-26 22:00,CST,10.4,A,8.0,A,17.0,A,10.8,A
USGS,07374000,2014-11-26 23:00,CST,10.4,A,8.0,A,20.0,A,10.8,A
USGS,07374000,2014-11-27 00:00,CST,10.4,A,8.0,A,25.0,A,10.8,A
USGS,07374000,2014-11-27 01:00,CST,10.4,A,8.0,A,24.0,A,10.8,A
USGS,07374000,2014-11-27 02:00,CST,10.3,A,8.0,A,18.0,A,10.8,A
USGS,07374000,2014-11-27 03:00,CST,10.3,A,8.0,A,17.0,A,10.8,A
USGS,07374000,2014-11-27 04:00,CST,10.3,A,8.0,A,19.0,A,10.8,A
USGS,07374000,2014-11-27 05:00,CST,10.3,A,8.0,A,17.0,A,10.8,A
USGS,07374000,2014-11-27 06:00,CST,10.3,A,8.0,A,18.0,A,10.8,A
USGS,07374000,2014-11-27 07:00,CST,10.2,A,8.0,A,19.0,A,10.8,A
USGS,07374000,2014-11-27 08:00,CST,10.2,A,8.0,A,16.0,A,10.8,A
USGS,07374000,2014-11-27 09:00,CST,10.2,A,8.0,A,18.0,A,10.8,A
USGS,07374000,2014-11-27 10:00,CST,10.3,A,8.0,A,20.0,A,10.9,A
USGS,07374000,2014-11-27 11:00,CST,10.3,A,8.0,A,19.0,A,10.9,A
